pair,variant,rel_depth,layer_pair,s_esm,s_rita,split,d_point,d_boot_mean,boot_sd,ci_normal_lo,ci_normal_hi,ci_pct_lo,ci_pct_hi
esm2_vs_rita,struct_topdec,75%,L24/L18,0.77490234375,0.73486328125,full,0.31863375153124307,0.28792707309007265,0.0372325854461096,0.24565788405686825,0.39160961900561786,0.21448055705771865,0.3626846144166154
esm2_vs_rita,struct_topdec,75%,L24/L18,0.77490234375,0.73486328125,val,0.1727526384399703,0.12908701926486862,0.04350471728190232,0.08748339256744175,0.25802188431249884,0.044090972253795754,0.20900142465899868
esm2_vs_rita,seq_topdec,75%,L24/L18,0.77490234375,0.73486328125,full,2.188246051164712,2.142716140414713,0.04883823072529731,2.092523118943129,2.283968983386295,2.0477087458305965,2.2415607572695304
esm2_vs_rita,seq_topdec,75%,L24/L18,0.77490234375,0.73486328125,val,2.1755383804453863,1.9692205862656325,0.11799549179305459,1.9442672165309993,2.4068095443597732,1.7320418415287782,2.195276139788143
esm2_vs_rita,struct_0.5s,75%,L24/L18,0.77490234375,0.73486328125,full,0.3211654105172247,0.29005578501308765,0.03743349551112654,0.24779575931541667,0.39453506171903274,0.21709371842526712,0.3652399694626634
esm2_vs_rita,struct_0.5s,75%,L24/L18,0.77490234375,0.73486328125,val,0.17409680719822326,0.12990450999936354,0.04388895386394638,0.08807445762488836,0.26011915677155817,0.044541964902229586,0.20999250642127326
esm2_vs_rita,struct_1.0s,75%,L24/L18,0.77490234375,0.73486328125,full,0.5397190735079969,0.48366085927921837,0.03500716753002427,0.4711050251491493,0.6083331218668444,0.4119157086798805,0.5518706425420291
esm2_vs_rita,struct_1.0s,75%,L24/L18,0.77490234375,0.73486328125,val,0.3444233186918357,0.26932605992773523,0.04058935788480743,0.26486817723761313,0.4239784601460582,0.18967757350010434,0.3470311607673189
esm2_vs_rita,struct_2.0s,75%,L24/L18,0.77490234375,0.73486328125,full,0.34097382504705587,0.30867105711167225,0.023669083850433408,0.2945824207002064,0.38736522939390533,0.25851897924020095,0.3528358519827084
esm2_vs_rita,struct_2.0s,75%,L24/L18,0.77490234375,0.73486328125,val,0.22276634157937147,0.18999556724046845,0.01809005353091807,0.18730983665877204,0.2582228464999709,0.15442642557854452,0.22626250280291704
esm2_vs_rita,struct_topdec,88%,L28/L21,0.79931640625,0.76171875,full,0.3580894414118067,0.33128349371097565,0.025664650786358423,0.3077867258705442,0.40839215695306924,0.2813961755608047,0.3829820447347467
esm2_vs_rita,struct_topdec,88%,L28/L21,0.79931640625,0.76171875,val,0.2095238709938355,0.16877118479797348,0.02637790221697868,0.15782318264855727,0.2612245593391137,0.11845769716985842,0.2205721672526971
esm2_vs_rita,seq_topdec,88%,L28/L21,0.79931640625,0.76171875,full,0.4631387548728573,0.45895930506750504,0.031464911986208675,0.4014675273798883,0.5248099823658263,0.39401138951389014,0.5224020480903188
esm2_vs_rita,seq_topdec,88%,L28/L21,0.79931640625,0.76171875,val,0.5168111242837711,0.48846523204962783,0.08006750118402542,0.35987882196308124,0.6737434266044608,0.33432106077475193,0.6383726635343709
